Name,Status,Created time,Last edited time,Theme
https://leetcode.com/problems/champagne-tower/description/,"done, in progress, with help","February 3, 2024 12:08 PM","February 4, 2024 5:26 PM",DP
https://leetcode.com/problems/arithmetic-slices-ii-subsequence/description/,"done, in progress, with help, 🏋️‍♀️","February 4, 2024 5:26 PM","February 5, 2024 10:44 AM",DP
https://leetcode.com/problems/binary-trees-with-factors/description/,"done, in progress","February 5, 2024 11:21 AM","February 5, 2024 1:51 PM",DP
https://leetcode.com/problems/number-of-unique-good-subsequences/description/,in progress,"February 5, 2024 1:52 PM","February 7, 2024 2:19 PM",DP
https://leetcode.com/problems/distinct-subsequences-ii/,"done, in progress, with help, 🏋️‍♀️","February 5, 2024 3:52 PM","February 5, 2024 5:34 PM",DP
"MST vs. floyd-warshall ",algorithm,"February 7, 2024 4:34 PM","February 7, 2024 4:34 PM","DP, graph"
Bellman-Ford negative cycle check,algorithm,"February 7, 2024 6:12 PM","February 7, 2024 6:13 PM",graph
Dijkstra vs. Bellman-Ford,algorithm,"February 7, 2024 6:16 PM","February 7, 2024 6:16 PM",graph
DP Essentials,,"February 7, 2024 6:25 PM","February 7, 2024 6:26 PM",
https://leetcode.com/problems/k-inverse-pairs-array/description/,"done, in progress, incomplete, no idea 🤷‍♀️, 🏋️‍♀️","February 7, 2024 10:59 PM","February 13, 2024 8:51 PM",DP
Dijkstra vs. Floyd-Warshall,algorithm,"February 8, 2024 8:21 PM","February 8, 2024 8:21 PM",graph
https://leetcode.com/problems/sum-of-subarray-minimums/description/,"in progress, 🏋️‍♀️","February 9, 2024 10:08 PM","February 13, 2024 12:07 PM",DP
https://leetcode.com/problems/extra-characters-in-a-string/description/,"done, in progress","February 14, 2024 2:58 PM","February 14, 2024 3:36 PM",DP
https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0/description/,"done, in progress","February 14, 2024 3:36 PM","February 14, 2024 6:26 PM",DP
https://leetcode.com/problems/number-of-ways-to-stay-in-the-same-place-after-some-steps/description/,"done, in progress","February 14, 2024 6:28 PM","February 15, 2024 4:25 PM",DP
https://leetcode.com/problems/count-all-valid-pickup-and-delivery-options/description/,"done, in progress","February 15, 2024 4:52 PM","February 15, 2024 5:14 PM",DP
https://leetcode.com/problems/constrained-subsequence-sum/description/,"done, in progress, 🏋️‍♀️","February 15, 2024 5:17 PM","February 19, 2024 10:26 AM",DP
Elements of Programming Interviews,Book,"February 19, 2024 10:32 AM","February 20, 2024 12:42 PM",
https://leetcode.com/problems/spiral-matrix-ii,"done, in progress","February 19, 2024 11:44 AM","February 19, 2024 12:44 PM",matrix
https://leetcode.com/problems/palindromic-substrings,"done, in progress","February 21, 2024 11:44 AM","February 22, 2024 6:02 PM",DP
https://leetcode.com/problems/largest-divisible-subset/description/,"done, in progress","February 22, 2024 6:02 PM","February 22, 2024 6:37 PM",DP
https://leetcode.com/problems/longest-increasing-path-in-a-matrix/description/,"done, in progress","February 22, 2024 6:38 PM","February 25, 2024 7:24 AM",DP
https://leetcode.com/problems/out-of-boundary-paths/description/,"done, in progress","February 26, 2024 6:05 PM","February 26, 2024 7:03 PM",DP
https://leetcode.com/problems/maximum-product-subarray/description/,"done, in progress, 👀1","February 26, 2024 10:24 PM","February 26, 2024 10:55 PM",DP
https://leetcode.com/problems/longest-valid-parentheses/description/,"in progress, 🏋️‍♀️","February 26, 2024 10:55 PM","February 27, 2024 2:12 PM",DP
https://leetcode.com/problems/reverse-linked-list-ii/description/,"done, in progress","February 28, 2024 12:02 PM","February 28, 2024 12:07 PM",Linked list
https://leetcode.com/problems/longest-subarray-of-1s-after-deleting-one-element/description/,"done, in progress","February 28, 2024 12:12 PM","February 28, 2024 12:25 PM",DP
https://leetcode.com/problems/numbers-with-repeated-digits/description/,"done, in progress","March 6, 2024 2:11 PM","March 7, 2024 5:45 PM",DP
https://leetcode.com/problems/kth-largest-element-in-an-array/description/,in progress,"March 7, 2024 1:34 PM","March 8, 2024 10:23 PM",sort
https://leetcode.com/problems/jump-game-ii/description/,"done, in progress","March 8, 2024 10:24 PM","March 9, 2024 12:03 AM",DP
https://leetcode.com/problems/word-break-ii/description/,"done, in progress","March 11, 2024 11:16 AM","March 11, 2024 11:50 AM",DP
https://leetcode.com/problems/cherry-pickup-ii/description/,"done, in progress","March 12, 2024 11:58 AM","March 12, 2024 1:37 PM",DP
https://leetcode.com/problems/poor-pigs/description/,"done, in progress","March 12, 2024 1:37 PM","March 15, 2024 1:40 PM",DP
https://leetcode.com/problems/largest-sum-of-averages/description/,"done, in progress","March 15, 2024 1:41 PM","March 15, 2024 3:41 PM",DP
https://leetcode.com/problems/video-stitching/description/,"done, in progress","March 15, 2024 3:41 PM","March 15, 2024 4:12 PM",DP
https://leetcode.com/problems/minimum-falling-path-sum-ii/description/,"done, in progress","March 15, 2024 4:12 PM","March 15, 2024 4:57 PM",DP
https://school.programmers.co.kr/learn/courses/30/lessons/72416,in progress,"March 21, 2024 12:16 PM","March 21, 2024 6:30 PM",Programmers
"https://school.programmers.co.kr/learn/courses/30/lessons/92343 ","done, in progress","March 21, 2024 6:29 PM","March 22, 2024 2:18 PM",Programmers
https://leetcode.com/problems/minimum-number-of-refueling-stops/description/,,"March 26, 2024 5:33 PM","March 26, 2024 5:33 PM",
https://school.programmers.co.kr/learn/courses/30/lessons/42862,done,"April 1, 2024 2:09 PM","April 1, 2024 2:20 PM","Programmers, greedy"
"https://school.programmers.co.kr/learn/courses/30/lessons/42883 ","done, in progress","April 1, 2024 2:20 PM","April 1, 2024 3:29 PM","Programmers, greedy"
https://school.programmers.co.kr/learn/courses/30/lessons/42860,"in progress, 🏋️‍♀️","April 1, 2024 3:36 PM","April 1, 2024 5:28 PM","Programmers, greedy"
https://school.programmers.co.kr/learn/courses/30/lessons/42885,done,"April 2, 2024 10:59 AM","April 2, 2024 2:29 PM","Programmers, greedy"
https://school.programmers.co.kr/learn/courses/30/lessons/42577,"done, in progress","April 2, 2024 2:06 PM","April 2, 2024 2:28 PM","Programmers, hash"
https://school.programmers.co.kr/learn/courses/30/lessons/42578,done,"April 2, 2024 2:28 PM","April 2, 2024 2:30 PM","Programmers, hash"
https://school.programmers.co.kr/learn/courses/30/lessons/42747,"done, in progress, 🏋️‍♀️","April 3, 2024 11:02 AM","April 3, 2024 1:40 PM","Programmers, sort"
https://school.programmers.co.kr/learn/courses/30/lessons/42586,"done, in progress","April 3, 2024 1:40 PM","April 3, 2024 2:09 PM","Programmers, stack"
https://school.programmers.co.kr/learn/courses/30/lessons/84512,in progress,"April 3, 2024 2:09 PM","April 3, 2024 2:49 PM","BruteForce, Programmers"
SQL,,"April 4, 2024 10:56 AM","April 4, 2024 2:30 PM",
"https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AY2hmhc6cSsDFATh&categoryId=AY2hmhc6cSsDFATh&categoryType=CODE&problemTitle=&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1 ",GG,"April 4, 2024 8:20 PM","April 5, 2024 11:36 AM",SWEA
"https://swexpertacademy.com/main/code/problem/problemSolver.do?contestProbId=AWNcJ2sapZMDFAV8 ",,"April 4, 2024 11:46 PM","April 5, 2024 2:03 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV15QRX6APsCFAYD&categoryId=AV15QRX6APsCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 2:05 PM","April 5, 2024 2:52 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AWHPkqBqAEsDFAUn&categoryId=AWHPkqBqAEsDFAUn&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 2:52 PM","April 5, 2024 3:43 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV7I5fgqEogDFAXB&categoryId=AV7I5fgqEogDFAXB&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 3:44 PM","April 5, 2024 4:12 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV14ABYKADACFAYh&categoryId=AV14ABYKADACFAYh&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 4:13 PM","April 5, 2024 4:46 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV14vXUqAGMCFAYD&categoryId=AV14vXUqAGMCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 4:46 PM","April 5, 2024 5:07 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV4yLUiKDUoDFAUx&categoryId=AV4yLUiKDUoDFAUx&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 5, 2024 5:11 PM","April 6, 2024 4:46 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AV5LwsHaD1MDFAXc,,"April 6, 2024 10:03 PM","April 7, 2024 3:58 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV5LtJYKDzsDFAXc&categoryId=AV5LtJYKDzsDFAXc&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 7, 2024 11:04 AM","April 7, 2024 4:15 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV15B1cKAKwCFAYD&categoryId=AV15B1cKAKwCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 7, 2024 4:53 PM","April 7, 2024 9:35 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&contestProbId=AV15StKqAQkCFAYD&categoryId=AV15StKqAQkCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=4&pageSize=10&pageIndex=1,,"April 7, 2024 9:35 PM","April 7, 2024 10:34 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&contestProbId=AV15OZ4qAPICFAYD&categoryId=AV15OZ4qAPICFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=5&pageSize=10&pageIndex=1,,"April 8, 2024 10:31 AM","April 8, 2024 2:40 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&contestProbId=AWAe7XSKfUUDFAUw&categoryId=AWAe7XSKfUUDFAUw&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=5&pageSize=10&pageIndex=2,,"April 8, 2024 2:40 PM","April 8, 2024 4:45 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&contestProbId=AV2b7Yf6ABcBBASw&categoryId=AV2b7Yf6ABcBBASw&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=5&pageSize=10&pageIndex=2,,"April 8, 2024 4:53 PM","April 8, 2024 5:15 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&contestProbId=AV14geLqABQCFAYD&categoryId=AV14geLqABQCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=5&pageSize=10&pageIndex=2,,"April 8, 2024 5:19 PM","April 8, 2024 5:34 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&contestProbId=AWFPoj1qANoDFAV0&categoryId=AWFPoj1qANoDFAV0&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=5&pageSize=10&pageIndex=2,,"April 8, 2024 5:35 PM","April 9, 2024 3:25 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV5LnipaDvwDFAXc&categoryId=AV5LnipaDvwDFAXc&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"April 9, 2024 5:00 PM","April 11, 2024 3:36 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV15JEKKAM8CFAYD&categoryId=AV15JEKKAM8CFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"April 11, 2024 3:38 PM","April 11, 2024 5:27 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV15PTkqAPYCFAYD&categoryId=AV15PTkqAPYCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"April 11, 2024 5:27 PM","April 12, 2024 12:09 AM",
"SW 문제해결 심화 ",,"April 18, 2024 4:13 PM","April 23, 2024 1:10 PM",
https://swexpertacademy.com/main/learn/course/lectureProblemViewer.do,,"April 18, 2024 5:07 PM","April 18, 2024 7:04 PM",
https://swexpertacademy.com/main/learn/course/lectureProblemViewer.do,,"April 18, 2024 7:06 PM","April 18, 2024 9:19 PM",
https://swexpertacademy.com/main/learn/course/lectureProblemViewer.do,,"April 18, 2024 9:20 PM","April 21, 2024 10:20 AM",
https://swexpertacademy.com/main/learn/course/lectureProblemViewer.do,,"April 21, 2024 10:21 AM","April 21, 2024 10:29 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV15MeBKAOgCFAYD&categoryId=AV15MeBKAOgCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 23, 2024 3:09 PM","April 23, 2024 4:38 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV14wL9KAGkCFAYD&categoryId=AV14wL9KAGkCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 23, 2024 4:39 PM","April 23, 2024 5:21 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWngfZVa9XwDFAQU&categoryId=AWngfZVa9XwDFAQU&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 23, 2024 5:21 PM","April 23, 2024 6:44 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV_6pTXqsXUDFAWS&categoryId=AV_6pTXqsXUDFAWS&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 24, 2024 3:41 PM","April 24, 2024 7:26 PM",
"https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV5LeQJqDpwDFAXc&categoryId=AV5LeQJqDpwDFAXc&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3 ",,"April 26, 2024 10:45 AM","April 29, 2024 3:34 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AY7rAs0q3LUDFAWU&categoryId=AY7rAs0q3LUDFAWU&categoryType=CODE&problemTitle=&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=&pageSize=10&pageIndex=1,,"April 28, 2024 2:39 PM","April 29, 2024 11:36 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWVl47b6DGMDFAXm&categoryId=AWVl47b6DGMDFAXm&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 29, 2024 3:35 PM","April 29, 2024 4:36 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV14tDX6AFgCFAYD&categoryId=AV14tDX6AFgCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 29, 2024 4:42 PM","April 29, 2024 6:23 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV14eWb6AAkCFAYD&categoryId=AV14eWb6AAkCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 29, 2024 6:24 PM","April 29, 2024 6:42 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV140YnqAIECFAYD&categoryId=AV140YnqAIECFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=3,,"April 30, 2024 11:01 AM","April 30, 2024 11:20 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWQl9TIK8qoDFAXj&categoryId=AWQl9TIK8qoDFAXj&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,🏋️‍♀️,"April 30, 2024 11:20 AM","April 30, 2024 3:58 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV5LuHfqDz8DFAXc&categoryId=AV5LuHfqDz8DFAXc&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"April 30, 2024 4:23 PM","May 1, 2024 10:31 AM",
"4/12 검정 문제 ",,"May 1, 2024 10:32 AM","May 1, 2024 11:10 AM",DP
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV4yC3pqCegDFAUx&categoryId=AV4yC3pqCegDFAUx&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"May 1, 2024 3:12 PM","May 2, 2024 9:50 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV2b_WPaAEIBBASw&categoryId=AV2b_WPaAEIBBASw&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"May 1, 2024 5:19 PM","May 2, 2024 10:01 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18LoAqItcCFAZN&categoryId=AV18LoAqItcCFAZN&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"May 2, 2024 10:03 AM","May 2, 2024 3:00 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV141J8KAIcCFAYD&categoryId=AV141J8KAIcCFAYD&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"May 2, 2024 3:00 PM","May 2, 2024 5:15 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AXNQOb3avD0DFAXS&categoryId=AXNQOb3avD0DFAXS&categoryType=CODE&problemTitle=&orderBy=RECOMMEND_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=4,,"May 2, 2024 5:16 PM","May 3, 2024 11:28 AM",
늘 헷갈리는 이진탐색 경계 설정,,"May 2, 2024 10:31 PM","May 3, 2024 3:20 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV14BgD6AEECFAYh&categoryId=AV14BgD6AEECFAYh&categoryType=CODE&problemTitle=%EA%B8%B0%EB%B3%B8&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 3, 2024 3:58 PM","May 3, 2024 5:26 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV141176AIwCFAYD&categoryId=AV141176AIwCFAYD&categoryType=CODE&problemTitle=%EA%B8%B0%EB%B3%B8&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 3, 2024 5:30 PM","May 3, 2024 10:33 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV14nnAaAFACFAYD&categoryId=AV14nnAaAFACFAYD&categoryType=CODE&problemTitle=%EA%B8%B0%EB%B3%B8&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 4, 2024 9:19 AM","May 4, 2024 9:49 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV15Tx9aARECFAYD&categoryId=AV15Tx9aARECFAYD&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"May 4, 2024 10:12 AM","May 5, 2024 9:53 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18GHd6IskCFAZN&categoryId=AV18GHd6IskCFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"May 5, 2024 10:36 AM","May 5, 2024 11:05 AM",
"https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18KWf6ItECFAZN&categoryId=AV18KWf6ItECFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1 ",,"May 5, 2024 11:07 AM","May 6, 2024 9:03 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18NaZqIt8CFAZN&categoryId=AV18NaZqIt8CFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 6, 2024 9:25 PM","May 6, 2024 9:55 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AV18OR16IuUCFAZN&categoryId=AV18OR16IuUCFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=&pageSize=10&pageIndex=1,,"May 6, 2024 9:56 PM","May 8, 2024 3:58 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18Q_MqIvUCFAZN&categoryId=AV18Q_MqIvUCFAZN&categoryType=CODE&problemTitle=응용&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 8, 2024 4:39 PM","May 8, 2024 5:01 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18R8FKIvoCFAZN&categoryId=AV18R8FKIvoCFAZN&categoryType=CODE&problemTitle=응용&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 8, 2024 5:02 PM","May 8, 2024 5:21 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV18Sx36IwACFAZN&categoryId=AV18Sx36IwACFAZN&categoryType=CODE&problemTitle=응용&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 8, 2024 5:22 PM","May 9, 2024 3:25 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AV18TrIqIwUCFAZN&categoryId=AV18TrIqIwUCFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=&pageSize=10&pageIndex=1,,"May 9, 2024 3:26 PM","May 9, 2024 3:58 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?contestProbId=AV18U3f6Iw0CFAZN&categoryId=AV18U3f6Iw0CFAZN&categoryType=CODE&problemTitle=%EC%9D%91%EC%9A%A9&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=&pageSize=10&pageIndex=1,,"May 9, 2024 4:00 PM","May 9, 2024 5:31 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWXR1gOqiJgDFAUo&categoryId=AWXR1gOqiJgDFAUo&categoryType=CODE&problemTitle=professional&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"May 10, 2024 3:08 PM","May 13, 2024 2:36 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWXRzHv6h_YDFAUo&categoryId=AWXRzHv6h_YDFAUo&categoryType=CODE&problemTitle=professional&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"May 13, 2024 2:36 PM","May 13, 2024 3:40 PM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AWXRtEcahc8DFAUo&categoryId=AWXRtEcahc8DFAUo&categoryType=CODE&problemTitle=professional&orderBy=FIRST_REG_DATETIME&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=2,,"May 13, 2024 10:05 PM","May 14, 2024 1:18 AM",
https://swexpertacademy.com/main/code/problem/problemDetail.do?problemLevel=4&problemLevel=5&problemLevel=6&contestProbId=AV_mSnmKUckDFAWb&categoryId=AV_mSnmKUckDFAWb&categoryType=CODE&problemTitle=&orderBy=SUBMIT_COUNT&selectCodeLang=ALL&select-1=6&pageSize=10&pageIndex=1,,"May 14, 2024 3:09 PM","May 14, 2024 5:08 PM",
